A, M, D,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-6-29,9,7,4,5,3,2,87,73,57,1017,1013,1010,31,12,10,34,14,,0.00,7,Rain,275
2015-6-30,10,8,5,4,3,3,87,69,52,1022,1019,1017,31,10,10,21,11,,0.00,5,,36
2015-7-1,12,9,6,4,2,-2,81,56,31,1025,1023,1022,31,11,7,26,13,,0.00,2,,25
2015-7-2,13,10,7,8,5,2,93,68,46,1023,1020,1016,31,12,8,21,10,,0.00,7,Rain,20
2015-7-3,12,9,7,8,6,3,100,79,54,1019,1017,1015,31,11,5,29,18,,1.02,6,Rain,25
2015-7-4,11,8,6,5,3,2,81,66,48,1025,1022,1019,21,10,10,26,16,,0.00,6,,2
2015-7-5,10,8,6,5,4,3,81,71,57,1026,1024,1020,26,10,7,21,8,,0.00,6,,12
2015-7-6,13,10,7,6,4,3,87,68,43,1020,1012,1004,31,11,8,26,18,,0.00,7,Rain,40
2015-7-7,8,7,6,6,4,2,93,74,57,1005,1003,1002,11,10,5,40,26,,0.00,7,Rain,50
2015-7-8,13,9,6,7,5,3,87,74,51,1003,1001,1000,31,11,10,26,13,,0.00,7,Rain,21
2015-7-9,20,14,9,10,8,6,82,59,36,1008,1006,1003,31,25,10,29,11,,0.00,6,,30
2015-7-10,14,11,8,8,7,6,93,75,53,1014,1010,1008,31,17,10,35,26,,0.00,4,,24
2015-7-11,10,9,8,6,6,4,87,74,61,1019,1018,1014,29,11,10,27,11,,0.00,7,,26
2015-7-12,12,10,7,8,6,5,93,76,59,1019,1016,1013,31,15,10,42,21,,0.00,3,,22
2015-7-13,14,11,7,8,6,5,87,71,48,1013,1011,1010,31,22,5,37,24,,0.00,1,,23
2015-7-14,13,10,7,7,6,5,93,74,57,1010,1010,1009,31,19,10,32,27,,0.00,3,,21
2015-7-15,13,10,7,7,6,5,87,73,54,1011,1011,1010,31,13,10,21,11,,0.00,4,,336
2015-7-16,10,9,7,6,5,4,87,72,55,1011,1010,1010,24,10,6,23,13,,0.00,7,Rain,276
2015-7-17,13,10,7,7,6,5,87,70,49,1011,1010,1010,31,11,10,26,14,,0.00,6,Rain,201
2015-7-18,18,13,8,8,7,6,87,62,36,1011,1004,999,31,14,10,26,11,,0.00,3,,24
2015-7-19,19,16,12,11,8,7,84,62,34,1001,998,997,31,16,10,32,8,,0.00,5,Rain,285
2015-7-20,14,12,10,11,9,8,94,85,74,1007,1004,1001,31,14,10,29,13,,0.51,6,Rain,302
2015-7-21,13,11,8,9,8,7,94,81,58,1008,1007,1005,31,14,5,29,13,,0.00,5,,28
2015-7-22,15,11,8,9,8,6,87,73,54,1006,1005,1004,31,16,10,37,19,,0.00,1,,24
2015-7-23,14,11,8,8,7,6,87,74,57,1006,1005,1004,31,18,10,32,19,,0.00,1,,27
2015-7-24,11,9,7,8,7,5,93,82,71,1009,1008,1006,31,12,10,26,16,,0.00,7,Rain,26
2015-7-25,13,10,7,8,7,6,87,78,62,1014,1011,1009,31,11,10,26,19,,0.00,5,,23
2015-7-26,17,12,8,9,8,7,93,68,42,1014,1012,1007,31,14,10,23,16,,0.00,5,,20
2015-7-27,17,14,12,10,8,7,82,65,48,1007,1001,997,31,11,10,27,14,,0.00,5,Rain,168
2015-7-28,20,17,13,12,10,8,77,63,42,1005,1001,997,31,11,10,23,11,,0.00,4,,249
2015-7-29,18,14,11,12,11,8,94,77,50,1006,1003,1000,31,13,10,29,13,,0.00,7,Rain,26
2015-7-30,22,17,12,14,12,11,94,76,45,1001,999,997,31,13,10,21,11,,0.00,6,Rain,86
2015-7-31,17,14,12,13,11,9,94,80,58,1009,1003,1000,19,10,10,37,11,27,0.00,7,Rain,236
2015-8-1,11,11,10,10,9,9,100,88,76,1013,1012,1009,31,12,6,11,6,,3.05,7,Rain,141
2015-8-2,11,10,9,10,9,9,100,92,86,1013,1012,1011,27,10,3,21,6,,3.05,7,Rain,264
2015-8-3,10,9,9,9,9,8,100,92,84,1020,1017,1013,11,8,2,26,11,,0.51,7,Rain,257
2015-8-4,12,11,9,9,8,7,95,82,65,1021,1020,1018,31,10,3,23,10,,0.00,7,Rain,301
2015-8-5,20,13,6,13,9,6,93,71,40,1018,1014,1012,31,12,10,32,10,,0.00,6,Rain,276
2015-8-6,16,14,12,12,11,10,88,77,64,1015,1014,1013,31,14,10,35,11,,0.00,6,,232
2015-8-7,17,14,11,11,10,9,94,75,54,1016,1013,1010,31,14,10,26,10,,0.00,5,Rain,13
2015-8-8,14,12,10,11,9,8,94,78,59,1014,1012,1010,31,13,10,35,8,,0.00,6,Rain,263
2015-8-9,15,12,10,10,9,8,100,79,61,1016,1015,1014,31,11,3,21,8,,0.00,7,Rain,191
2015-8-10,16,12,8,12,9,7,91,75,49,1017,1016,1015,10,10,10,8,3,,0.00,7,Rain,275
2015-8-11,21,16,11,12,11,9,94,70,44,1017,1013,1006,10,10,10,21,8,,0.00,7,Rain,196
2015-8-12,14,11,9,12,9,6,88,78,65,1013,1009,1004,31,12,5,48,21,,0.51,7,Rain-Snow,222
2015-8-13,11,10,8,8,7,5,93,78,62,1018,1015,1012,31,13,5,40,26,,5.08,7,Rain-Snow,243
2015-8-14,11,10,8,9,8,7,100,86,74,1024,1021,1017,31,10,2,29,16,,3.05,7,Rain-Snow,235
2015-8-15,18,12,6,8,7,6,93,66,37,1025,1023,1022,10,10,10,18,6,,0.00,5,,225
2015-8-16,21,14,8,9,8,6,82,60,31,1024,1023,1022,10,10,10,21,11,,0.00,,,236
2015-8-17,20,14,8,11,9,7,94,69,34,1025,1024,1024,31,30,29,16,5,,0.00,,,225
2015-8-18,17,13,10,13,11,8,100,82,65,1026,1025,1024,31,13,0,21,8,,0.00,4,Fog,3
2015-8-19,18,13,8,12,10,8,100,85,56,1025,1023,1022,31,5,0,14,5,,0.00,6,Fog,8
2015-8-20,19,13,8,12,9,8,94,73,46,1025,1024,1023,31,31,31,14,3,,0.00,,,247
2015-8-21,19,13,8,12,8,6,94,66,33,1025,1024,1023,31,30,29,19,5,,0.00,,,312
2015-8-22,21,14,9,10,9,7,88,65,41,1024,1023,1022,31,31,31,19,8,,0.00,,,323
2015-8-23,16,13,11,13,12,9,94,83,66,1025,1025,1023,29,12,8,19,6,,0.00,7,Rain,254
2015-8-24,16,13,10,13,11,9,100,87,70,1025,1023,1022,31,11,2,32,10,,0.00,5,Rain,5
2015-8-25,14,12,9,9,8,7,94,80,66,1022,1018,1015,31,11,10,35,23,,0.00,4,,20
2015-8-26,14,12,9,10,8,7,87,77,61,1015,1011,1009,31,11,10,34,19,,0.00,4,,29
2015-8-27,20,13,7,11,9,6,100,73,44,1009,1007,1004,31,20,10,37,8,,0.00,1,,179
2015-8-28,21,16,11,11,9,8,88,64,35,1005,1000,997,31,12,10,29,11,,0.00,4,,181
2015-8-29,16,14,12,9,8,6,77,62,46,1002,999,997,10,10,10,34,18,,0.00,6,Rain,195
2015-8-30,15,13,11,9,7,6,88,63,46,1006,1005,1002,31,11,10,40,31,,0.00,7,Rain,198
2015-8-31,11,9,8,9,8,7,94,87,80,1015,1010,1005,31,11,4,43,27,,2.03,7,Rain,262
2015-9-1,8,7,7,7,6,4,93,84,69,1022,1020,1015,31,12,3,21,11,,0.76,7,Rain,276
2015-9-2,9,8,6,6,6,4,94,82,67,1022,1020,1017,31,11,10,14,6,,0.00,7,Rain,148
2015-9-3,9,8,7,7,6,4,93,82,64,1017,1013,1009,29,10,5,35,14,,3.05,7,Rain,225
2015-9-4,9,8,7,7,6,4,93,88,75,1009,1005,1004,31,11,5,19,10,,1.02,7,Rain,327
2015-9-5,9,8,6,8,7,5,100,89,80,1007,1005,1004,31,13,10,18,8,,1.02,7,Rain,37
2015-9-6,9,7,4,7,6,3,100,83,63,1014,1011,1007,26,11,5,21,6,,0.00,6,Rain,71
2015-9-7,9,6,3,7,5,3,93,82,68,1018,1013,1010,31,11,6,26,13,,1.02,6,Rain,223
2015-9-8,10,8,6,8,6,4,93,81,66,1020,1019,1018,26,12,5,40,19,,14.99,7,Rain-Snow,195
2015-9-9,11,10,9,9,8,7,94,83,69,1027,1023,1019,31,11,6,37,26,53,1.02,7,Rain,247
2015-9-10,13,11,8,8,7,6,93,77,57,1031,1030,1027,31,14,6,34,18,,0.00,5,,235
2015-9-11,13,9,5,9,7,5,100,86,61,1032,1031,1029,31,19,1,19,5,,0.00,1,Fog,234
2015-9-12,14,9,5,10,7,5,100,90,63,1029,1028,1027,31,7,0,26,6,,0.00,2,Fog,229
2015-9-13,10,8,7,9,8,7,100,93,82,1027,1024,1021,16,5,0,18,5,,0.00,6,Fog,352
2015-9-14,16,12,7,9,8,6,94,79,58,1021,1019,1017,31,14,10,11,5,,0.00,6,,292
2015-9-15,14,10,6,9,7,5,100,79,54,1017,1014,1013,31,18,10,19,5,,0.00,5,,34
2015-9-16,14,9,4,8,7,4,100,79,56,1013,1010,1009,31,15,10,21,6,,0.00,4,Rain,38
2015-9-17,16,11,7,9,8,6,94,77,51,1009,1007,1005,31,19,10,14,6,,0.00,4,,20
2015-9-18,15,11,7,9,7,6,94,72,47,1006,998,990,31,11,10,24,10,26,0.00,6,Rain,61
2015-9-19,12,11,9,10,9,8,100,90,77,1001,993,989,29,11,6,18,8,,0.00,7,Rain,205
2015-9-20,11,10,9,10,9,8,100,91,78,1016,1011,1002,31,11,5,24,8,,0.00,7,Rain,38
2015-9-21,13,10,7,9,8,6,94,86,69,1017,1016,1014,31,11,10,21,13,,0.00,6,,37
2015-9-22,14,10,6,8,7,4,100,77,50,1014,1010,1006,31,13,10,11,5,,0.00,4,,51
2015-9-23,11,9,8,9,8,6,94,86,69,1007,1004,1004,31,11,9,11,5,,0.00,7,Rain,193
2015-9-24,13,10,7,8,7,6,96,78,55,1010,1008,1004,31,11,10,23,10,,0.00,6,Rain,186
2015-9-25,12,8,3,7,6,3,100,80,59,1008,1004,1000,23,13,10,21,6,,0.00,7,,55
2015-9-26,11,10,8,10,8,6,100,87,69,1014,1005,1000,31,11,5,34,8,,4.06,7,Rain,8
2015-9-27,10,9,8,7,7,6,93,83,75,1033,1026,1015,31,11,6,26,14,,0.00,7,Rain,18
2015-9-28,11,9,7,7,6,4,94,77,55,1035,1032,1027,24,11,6,35,14,,0.51,7,Rain,195
2015-9-29,14,11,8,9,6,2,82,66,41,1028,1013,1001,31,11,3,77,39,100,6.10,7,Rain-Snow,207
2015-9-30,8,7,5,4,3,0,87,74,50,1012,1009,1004,31,12,5,53,37,72,7.87,7,Rain-Thunderstorm,231
2015-10-1,5,4,4,4,3,2,97,88,75,1004,1002,996,31,12,3,21,13,,6.10,7,Rain,199
2015-10-2,7,4,3,4,2,1,96,82,64,998,991,985,31,12,10,27,11,,0.51,7,Rain,37
2015-10-3,5,3,2,2,0,-3,93,77,52,1007,1004,999,31,11,5,35,18,52,0.51,6,Rain-Snow,233
2015-10-4,4,2,-1,1,-1,-2,93,80,59,1015,1005,1000,27,10,5,29,11,,0.00,5,Rain-Snow,39
2015-10-5,6,2,-1,-1,-3,-3,86,66,39,1030,1026,1016,29,13,6,14,8,,0.00,4,Rain-Snow,77
2015-10-6,5,1,-3,-1,-3,-6,100,75,44,1030,1028,1027,31,17,10,8,3,,0.00,,,122
2015-10-7,6,1,-3,-1,-4,-6,93,68,33,1028,1027,1026,31,23,10,11,3,,0.00,,,99
2015-10-8,8,3,-2,-1,-2,-3,93,68,39,1028,1026,1025,31,30,27,24,8,,0.00,,,148
2015-10-9,6,3,0,-1,-2,-3,80,60,40,1028,1028,1027,,,,29,19,,0.00,,,185
2015-10-10,7,2,-2,2,-1,-3,93,74,51,1028,1026,1023,10,10,10,29,13,,0.00,7,,215
2015-10-11,8,7,5,5,3,1,93,74,55,1025,1023,1021,31,11,8,29,19,,0.00,6,Rain,193
2015-10-12,9,7,4,8,6,3,100,92,83,1021,1020,1019,23,9,2,34,10,,17.02,7,Rain-Snow,202
2015-10-13,8,8,7,7,6,4,93,84,67,1020,1017,1015,31,11,5,43,16,48,6.10,7,Rain-Snow,217
2015-10-14,9,8,6,7,5,2,93,82,62,1019,1017,1016,27,12,9,34,24,,2.03,7,Rain-Snow,196
2015-10-15,11,8,5,6,4,2,87,75,49,1016,1010,1008,31,11,6,48,32,60,7.87,7,Rain,200
2015-10-16,7,6,4,4,2,-3,93,77,49,1011,1010,1008,29,9,3,53,31,80,19.05,7,Rain-Snow,234
2015-10-17,8,6,4,7,6,3,93,89,80,1014,1010,1007,23,7,3,34,24,40,7.11,7,Rain-Snow,222
2015-10-18,8,8,8,7,7,5,93,89,80,1018,1016,1014,26,9,3,39,18,42,0.51,7,Rain-Snow,248
2015-10-19,8,8,7,6,6,5,87,83,73,1019,1017,1016,31,11,6,35,24,,0.00,7,Rain-Snow,199
2015-10-20,8,8,7,5,4,2,87,73,56,1016,1010,1000,31,12,10,32,21,,0.00,7,Rain-Snow,197
2015-10-21,7,6,5,3,2,1,87,69,53,1000,994,986,31,12,7,50,31,,0.00,6,Rain-Snow,207
2015-10-22,6,2,-1,2,1,-1,100,82,64,988,986,984,31,14,10,13,5,,0.00,6,,187
2015-10-23,4,1,-2,2,1,-2,100,88,70,1006,998,988,31,13,10,19,6,,1.02,6,,168
2015-10-24,11,7,2,6,1,-3,87,59,41,1006,996,991,31,11,10,43,27,60,0.51,7,Rain,195
2015-10-25,6,5,4,6,3,2,93,84,71,999,993,990,31,11,2,32,14,,2.03,7,Rain,206
2015-10-26,2,1,-1,2,-1,-8,100,81,43,1011,1008,1001,31,9,0,35,16,48,0.00,7,Rain-Snow,234
2015-10-27,2,0,-1,1,-2,-7,100,81,46,1022,1019,1012,31,8,0,50,29,47,5.08,7,Rain-Snow,230
2015-10-28,4,2,1,2,1,-2,87,80,59,1023,1019,1016,31,11,5,43,19,55,5.08,7,Rain,239
2015-10-29,3,0,-2,1,-2,-5,93,75,57,1028,1026,1023,31,13,10,18,8,,0.00,6,Rain,46
2015-10-30,1,-1,-3,-2,-3,-5,93,79,66,1028,1026,1021,31,27,19,18,6,,0.00,,,194
2015-10-31,6,2,-3,4,-1,-4,93,80,50,1022,1015,999,26,11,10,29,11,,0.25,7,Rain,201
2015-11-1,8,6,4,5,4,2,93,75,56,999,989,985,29,9,3,66,35,87,20.07,7,Rain,225
2015-11-2,6,4,3,4,3,2,100,84,66,999,994,992,31,10,3,40,21,,9.91,7,Rain,218
2015-11-3,7,4,3,5,4,2,93,84,73,1003,1000,998,29,12,6,32,18,,4.06,7,Rain,215
2015-11-4,3,2,1,4,1,-3,93,83,55,1014,1007,999,31,11,5,26,10,,6.10,7,Rain,254
2015-11-5,3,2,1,2,0,-2,93,83,66,1021,1016,1011,26,10,3,34,16,,7.87,7,Rain,244
2015-11-6,0,-1,-1,-1,-2,-3,93,88,82,1022,1018,1012,31,14,6,8,5,,0.00,4,Rain,124
2015-11-7,5,1,-2,1,-1,-3,93,81,59,1012,1004,1000,31,11,10,40,8,,0.00,6,Rain,156
2015-11-8,6,4,3,3,2,0,93,80,58,1007,1004,1001,23,11,8,34,24,,1.02,6,Rain,196
2015-11-9,7,3,1,1,-1,-2,87,64,41,1005,992,984,10,10,10,42,21,47,0.00,5,,187
2015-11-10,7,4,2,1,-1,-2,81,63,46,990,986,982,31,12,10,52,31,53,0.00,5,,197
2015-11-11,5,3,1,0,-2,-3,81,65,54,999,994,990,16,10,10,29,16,,0.00,5,Fog,189
2015-11-12,2,1,1,0,-2,-3,93,75,56,1005,1002,999,31,10,6,34,21,,0.00,7,Rain-Snow,192
2015-11-13,2,0,-2,0,-3,-5,87,75,59,1005,1000,993,29,12,10,34,23,,0.00,5,Rain,180
2015-11-14,3,1,-2,0,-2,-4,81,68,55,994,992,990,29,11,10,29,11,,0.00,6,,186
2015-11-15,3,2,1,2,1,-1,100,88,74,1006,1000,993,31,11,3,29,13,,4.06,7,Rain,124
2015-11-16,1,-2,-4,-1,-3,-6,93,89,78,1007,1005,1000,31,13,5,16,6,,0.00,5,Snow,141
2015-11-17,0,-3,-6,-3,-4,-7,93,79,69,1000,995,992,10,10,10,11,6,,0.00,6,,67
2015-11-18,1,-1,-3,-1,-2,-3,96,84,72,994,993,991,31,11,3,26,11,,0.00,7,Rain-Snow,197
2015-11-19,1,0,-1,-1,-2,-3,93,86,72,995,994,992,10,10,2,23,10,,0.00,6,Snow,198
2015-11-20,2,1,-1,0,-2,-5,100,81,56,995,991,989,31,7,0,50,24,27,7.87,6,Rain-Snow-Hail,214
2015-11-21,-1,-3,-4,-1,-3,-6,100,89,67,1003,999,995,31,6,0,19,10,,17.02,7,Rain-Snow,209
2015-11-22,-2,-3,-4,-4,-6,-7,86,79,60,1005,1004,1002,23,10,10,29,18,,0.00,3,,213
2015-11-23,3,0,-3,-1,-3,-6,87,75,62,1003,1000,995,24,10,3,35,29,,0.51,7,Rain-Snow,193
2015-11-24,4,3,2,2,-1,-4,87,75,44,995,990,987,31,11,10,35,23,,1.02,6,Rain,213
2015-11-25,2,0,-2,1,-2,-3,93,81,62,988,986,985,23,11,10,34,13,,0.00,6,Rain-Snow,209
2015-11-26,4,2,1,1,-1,-3,93,77,52,986,978,962,27,10,6,43,27,,4.06,6,Rain-Snow,193
2015-11-27,4,2,0,2,0,-2,100,80,59,976,971,961,31,9,2,58,31,76,4.06,7,Rain-Snow,215
2015-11-28,3,1,0,1,-1,-2,100,86,63,980,978,976,23,11,8,29,13,,0.00,6,Rain-Snow,204
2015-11-29,2,1,-1,-1,-5,-7,81,60,37,980,978,977,10,10,10,34,16,,0.00,5,,192
2015-11-30,0,-2,-3,-1,-3,-6,93,84,67,984,980,978,31,15,8,10,5,,0.00,7,Rain-Snow,79
2015-12-1,1,-1,-4,0,-2,-5,93,86,75,998,990,984,31,11,8,21,8,,0.00,6,Rain-Snow,192
2015-12-2,3,1,-1,1,-2,-6,100,80,45,1003,999,990,26,10,5,45,11,,1.02,6,Rain-Snow,175
2015-12-3,4,1,-2,1,-1,-2,93,76,53,992,990,989,31,11,3,52,37,64,6.10,6,Rain-Snow,193
2015-12-4,5,3,1,1,-1,-4,94,77,49,990,987,985,31,11,3,55,40,72,5.08,7,Rain-Snow,212
2015-12-5,3,1,0,1,-2,-4,100,78,54,987,974,963,31,10,2,34,14,,1.02,6,Rain-Snow,180
2015-12-6,3,1,0,1,1,-2,93,86,67,975,966,963,27,10,5,39,19,,7.11,7,Rain-Snow,204
2015-12-7,4,2,0,1,-1,-5,100,78,50,1004,994,976,31,11,0,40,23,53,0.00,6,Rain-Snow,250
2015-12-8,2,1,-1,0,-2,-5,93,79,56,1017,1013,1005,31,11,2,43,21,58,3.05,7,Rain-Snow,223
2015-12-9,4,1,-2,2,-1,-5,100,86,66,1005,993,987,29,10,3,40,10,27,0.00,7,Rain-Snow,166
2015-12-10,1,-1,-2,-1,-5,-9,95,66,38,996,994,992,31,11,8,29,18,,0.00,5,Rain-Snow,71
2015-12-11,0,-3,-6,-6,-7,-9,86,66,39,993,991,990,31,12,10,21,11,,0.00,6,,130
2015-12-12,-1,-3,-6,-2,-4,-7,93,82,62,1006,999,992,24,8,0,26,8,35,5.08,7,Rain-Snow,146
2015-12-13,-1,-2,-4,-2,-4,-6,100,86,64,1006,1004,999,23,7,0,50,18,60,3.05,7,Rain-Snow,194
2015-12-14,1,-2,-5,0,-6,-9,100,81,58,1011,1006,998,26,5,0,60,24,76,0.00,7,Snow,264
2015-12-15,-2,-3,-4,-5,-7,-10,86,69,45,1011,1009,1004,27,8,0,40,26,69,0.00,6,Rain-Snow,293
2015-12-16,-2,-3,-5,-4,-6,-9,93,82,52,1016,1014,1010,31,8,0,39,14,39,3.05,6,Rain-Snow,207
2015-12-17,-3,-7,-9,-7,-9,-10,93,82,69,1015,1006,998,31,23,6,29,6,,0.00,3,Rain,83
2015-12-18,5,-1,-8,1,-2,-8,100,70,55,998,984,978,29,10,2,58,34,61,2.03,6,Rain-Snow,188
2015-12-19,2,1,1,2,-3,-6,81,65,47,996,991,979,31,14,7,29,21,,0.00,7,Rain,218
2015-12-20,2,1,-1,1,-1,-4,100,86,56,990,980,976,31,9,2,18,8,,6.10,7,Rain-Snow,50
2015-12-21,2,1,0,1,-1,-2,95,89,76,981,979,976,31,13,6,13,6,,1.02,7,Rain-Snow,69
2015-12-22,0,-1,-2,-1,-2,-3,100,92,74,991,988,981,31,10,0,14,5,,2.03,6,Rain-Snow,174
2015-12-23,3,-2,-7,-1,-4,-8,93,76,56,991,986,985,14,9,4,39,13,,1.02,5,Snow,182
2015-12-24,6,3,1,1,-2,-4,75,59,40,988,985,981,31,11,10,47,29,,0.00,6,Rain,189
2015-12-25,4,2,-1,2,1,-4,93,83,57,982,977,973,31,9,2,53,26,77,2.03,7,Rain-Snow,211
2015-12-26,-2,-3,-5,-3,-8,-12,93,69,49,1004,992,982,31,6,0,60,40,80,7.11,7,Rain-Snow,304
2015-12-27,-2,-4,-5,-4,-6,-12,95,83,41,1020,1010,1004,31,9,0,34,14,,5.08,7,Rain-Snow,201
2015-12-28,-1,-2,-4,-3,-4,-6,86,77,70,1035,1030,1021,31,11,10,27,19,,0.00,6,Rain-Snow,211
2015-12-29,1,-3,-6,-6,-7,-9,80,60,42,1033,1024,1019,10,10,10,40,16,,0.00,,,241
2015-12-30,4,0,-3,-2,-6,-8,86,67,43,1020,1015,1008,31,16,10,47,26,,0.00,5,,171
2015-12-31,6,4,2,-1,-3,-5,75,60,44,1016,1013,1009,10,10,10,40,29,,0.00,5,,193
